37.00000	4.48700	2.71000	0.48300	-0.39062	-0.87604	-0.31111	-1.05341	0.00519
38.00000	4.48700	2.71000	0.48400	-0.43499	-1.21802	-0.13758	-0.44260	0.00629
39.00000	4.48700	2.71000	0.48500	-0.47967	-1.75224	-0.15286	-0.29942	0.00634
40.00000	4.48700	2.72000	0.48500	-0.53988	-2.65919	0.19111	0.08393	0.00671
41.00000	8.85100	4.50000	0.49700	-0.40977	-0.29864	-0.13998	-1.49770	0.00116
42.00000	8.85100	4.53000	0.50100	-0.47956	-0.79508	-0.25488	-0.79058	0.00098
43.00000	8.85100	4.56000	0.50400	-0.54751	-1.32831	-0.21069	-0.45349	0.00096
44.00000	8.85100	4.57000	0.50600	-0.61382	-1.87948	-0.09750	-0.17790	0.00107
45.00000	8.85100	4.59000	0.50800	-0.70728	-2.22841	-0.01999	-0.03334	0.00091
46.00000	8.84700	5.33000	0.48200	-0.38537	-0.21109	-0.11019	-0.61273	0.00041
47.00000	8.84700	5.34000	0.48300	-0.44561	-0.46908	-0.09928	-0.26347	0.00037
48.00000	8.84700	5.36000	0.48500	-0.50851	-0.90256	-0.06923	-0.11281	0.00046
49.00000	8.84700	5.37000	0.48600	-0.56958	-1.17665	-0.06055	-0.07810	0.00053
50.00000	8.84700	5.38000	0.48600	-0.65465	-0.83466	-0.18331	-0.18130	0.00042
51.00000	10.99200	7.04000	0.49400	-0.43254	-0.44869	-0.21857	-0.87769	0.00006
52.00000	10.99200	7.09000	0.49800	-0.52556	-0.63592	-0.04231	-0.07489	0.00019
53.00000	10.99200	7.12000	0.49900	-0.61292	-0.90888	-0.12832	-0.14423	0.00011
54.00000	10.99200	7.11000	0.49900	-0.69787	-0.49082	-0.12841	-0.13198	0.00016
55.00000	10.99200	7.10000	0.49800	-0.85560	-0.25790	-0.07918	-0.06463	0.00013
56.00000	8.52100	5.60000	0.61000	-0.76451	-0.11025	-0.03264	-0.62545	0.00021
57.00000	8.52100	5.62000	0.61200	-0.90420	-0.36382	-0.10294	-0.61102	0.00021
58.00000	8.52100	5.64000	0.61500	-1.04820	-0.81483	-0.12982	-0.37818	0.00024
59.00000	8.52100	5.65000	0.61700	-1.18956	-0.93892	-0.04064	-0.08917	0.00022
60.00000	8.52100	5.66000	0.61600	-1.37320	-1.36318	-0.01039	-0.00959	0.00024
61.00000	10.59100	8.44000	0.60800	-0.79110	-0.06067	-0.02915	-0.75312	0.00008
62.00000	10.59100	8.45000	0.60900	-0.91204	-0.19238	-0.09187	-0.43928	0.00009
63.00000	10.59100	8.48000	0.61100	-1.03708	-0.74664	-0.02070	-0.03790	0.00004
64.00000	10.59100	8.50000	0.61300	-1.16310	-0.51391	-0.05966	-0.08869	0.00010
65.00000	10.59100	8.51000	0.61300	-1.32820	-0.30179	-0.04464	-0.04338	0.00007
66.00000	5.75000	1.11000	0.12600	-0.11000	70.76485	132.27016	190.72663	10.03659
67.00000	5.75000	1.11000	0.12600	-0.15000	57.99660	27.57926	-78.06979	2.80656
68.00000	5.75000	1.11000	0.12600	-0.20000	-1.73623	-4.77933	-31.62207	-0.17988
69.00000	5.75000	1.11000	0.12600	-0.26000	0.96308	0.40597	-4.63679	0.16467
70.00000	5.75000	1.11000	0.12600	-0.34000	-11.76341	-6.40013	39.19993	0.05034
71.00000	5.75000	1.11000	0.12600	-0.45000	-7.68276	-4.37687	22.10242	0.03346
72.00000	5.75000	1.27000	0.15400	-0.11000	-13.28831	59.15138	120.04941	1.44184
73.00000	5.75000	1.27000	0.15400	-0.15000	8.64301	19.47785	38.84258	0.91286
74.00000	5.75000	1.27000	0.15400	-0.20000	-10.46328	-7.54368	-2.13181	-0.20301
75.00000	5.75000	1.27000	0.15400	-0.26000	0.15443	0.13081	0.25665	0.12405
76.00000	5.75000	1.27000	0.15400	-0.34000	-16.26267	-8.76285	23.60489	-0.10376
77.00000	5.75000	1.27000	0.15400	-0.45000	3.39674	1.63582	-14.19876	0.04578
78.00000	5.75000	1.39000	0.15500	-0.11000	-4.27254	30.67439	70.33396	1.04486
79.00000	5.75000	1.39000	0.15500	-0.15000	16.43837	40.36065	77.20061	1.66098
80.00000	5.75000	1.39000	0.15500	-0.20000	-24.64829	-15.29600	11.33239	-0.50984
81.00000	5.75000	1.39000	0.15500	-0.26000	19.11464	7.40903	-44.32841	0.24471
82.00000	5.75000	1.39000	0.15500	-0.34000	9.43204	4.01876	-29.08759	0.12134
83.00000	5.75000	1.39000	0.15500	-0.45000	3.70856	1.59346	-18.89591	0.04583
84.00000	5.75000	1.45000	0.18400	-0.11000	13.49793	-52.48074	-86.49267	-0.57188
85.00000	5.75000	1.45000	0.18400	-0.15000	4.12254	-17.45966	-39.65746	-0.20190
86.00000	5.75000	1.45000	0.18400	-0.20000	5.71954	6.77103	9.44683	0.25964
87.00000	5.75000	1.45000	0.18400	-0.26000	-0.08100	-3.44384	-9.97399	0.00257
88.00000	5.75000	1.45000	0.18400	-0.34000	1.74296	0.46674	-3.19209	0.04829
89.00000	5.75000	1.45000	0.18400	-0.45000	-4.69614	-3.59395	-1.44239	-0.01213
90.00000	5.75000	1.62000	0.18500	-0.11000	3.81455	14.06800	22.64195	0.46247
91.00000	5.75000	1.63000	0.18500	-0.15000	4.17979	-4.26229	-13.52682	0.06438
92.00000	5.75000	1.63000	0.18500	-0.20000	0.12177	-24.57761	-64.71685	-0.36745
93.00000	5.75000	1.63000	0.18500	-0.26000	25.68773	10.42689	-24.90516	0.32796
94.00000	5.75000	1.63000	0.18500	-0.34000	1.01833	-2.40733	-16.83525	-0.00564
95.00000	5.75000	1.63000	0.18500	-0.45000	0.88186	-1.28927	-14.05457	0.00470
96.00000	5.75000	1.64000	0.21400	-0.11000	-5.64735	16.44436	20.66928	0.14152
97.00000	5.75000	1.64000	0.21400	-0.15000	1.75154	-9.83745	-16.43755	-0.06850
98.00000	5.75000	1.64000	0.21400	-0.20000	0.80302	2.41014	4.46570	0.07248
99.00000	5.75000	1.64000	0.21400	-0.26000	0.97076	-0.31545	-1.89343	0.03134
100.00000	5.75000	1.64000	0.21400	-0.34000	-3.56397	-4.28303	-5.85730	-0.02001
101.00000	5.75000	1.64000	0.21400	-0.45000	-2.40714	-3.47187	-5.26494	-0.01442
102.00000	5.75000	1.88000	0.21500	-0.11000	-9.00846	36.34397	48.29120	0.29821
103.00000	5.75000	1.88000	0.21500	-0.15000	0.19462	15.32648	25.95147	0.21911
104.00000	5.75000	1.88000	0.21500	-0.20000	7.61974	-5.76774	-20.33620	0.02476
105.00000	5.75000	1.88000	0.21500	-0.26000	9.83806	-0.78790	-17.30853	0.06504
106.00000	5.75000	1.88000	0.21500	-0.34000	-2.86915	-7.76049	-18.33957	-0.05721
107.00000	5.75000	1.88000	0.21500	-0.45000	-3.94536	-4.96612	-9.10733	-0.02341
108.00000	5.75000	1.79000	0.24400	-0.11000	-7.06002	19.39784	19.12800	0.09422
109.00000	5.75000	1.79000	0.24400	-0.15000	-3.05646	12.92285	14.97756	0.09368
110.00000	5.75000	1.79000	0.24400	-0.20000	-0.40872	1.70888	2.62047	0.02646
111.00000	5.75000	1.79000	0.24400	-0.26000	0.44039	-4.42601	-7.33216	-0.00516
112.00000	5.75000	1.80000	0.24400	-0.34000	1.33401	2.66148	3.83144	0.04243
113.00000	5.75000	1.80000	0.24400	-0.45000	-2.37181	-2.93905	-3.65167	-0.00545
114.00000	5.75000	2.12000	0.24400	-0.11000	2.03643	1.05379	1.23519	-0.01406
115.00000	5.75000	2.12000	0.24500	-0.15000	4.78271	0.36651	-0.43596	0.05257
116.00000	5.75000	2.12000	0.24500	-0.20000	5.84880	3.20919	1.85340	0.06228
117.00000	5.75000	2.12000	0.24500	-0.26000	7.56480	4.11115	0.38650	0.07093
118.00000	5.75000	2.12000	0.24500	-0.34000	2.53382	-12.03186	-32.77284	-0.06024
119.00000	5.75000	2.12000	0.24500	-0.45000	-5.13952	-7.33436	-11.33159	-0.03017
120.00000	5.75000	1.94000	0.27400	-0.11000	2.02356	-19.86187	-4.66012	0.01003
121.00000	5.75000	1.94000	0.27400	-0.15000	-0.58149	-1.05862	-1.20055	0.00746
122.00000	5.75000	1.94000	0.27400	-0.20000	-5.42758	21.50881	21.64216	0.08091
123.00000	5.75000	1.94000	0.27400	-0.26000	2.82850	-19.52172	-19.32921	-0.05886
124.00000	5.75000	1.94000	0.27500	-0.34000	0.07064	0.31293	0.34027	0.01281
125.00000	5.75000	1.94000	0.27500	-0.45000	-1.70922	-5.92386	-7.90876	-0.01626
126.00000	5.75000	2.35000	0.27400	-0.11000	0.98757	1.79665	1.39717	-0.03394
127.00000	5.75000	2.35000	0.27500	-0.15000	0.28086	4.72273	4.88976	0.01830
128.00000	5.75000	2.35000	0.27500	-0.20000	2.75705	-0.53237	-1.30199	0.01377
129.00000	5.75000	2.35000	0.27500	-0.26000	4.07088	3.35358	2.90913	0.03953
130.00000	5.75000	2.35000	0.27500	-0.34000	4.31741	0.44600	-3.57785	0.02070
131.00000	5.75000	2.35000	0.27500	-0.45000	9.99016	3.30455	-6.53675	0.02716
132.00000	5.75000	2.08000	0.30100	-0.12000	-4.95950	-8.64061	-5.96322	0.11945
133.00000	5.75000	2.10000	0.30400	-0.15000	-1.32780	-0.31189	-0.81693	0.02419
134.00000	5.75000	2.10000	0.30400	-0.20000	1.20572	-4.69924	-4.59439	-0.00675
135.00000	5.75000	2.10000	0.30400	-0.26000	1.04266	-5.28181	-4.56154	-0.00930
136.00000	5.75000	2.10000	0.30400	-0.34000	0.52978	-8.54061	-5.73287	-0.01030
137.00000	5.75000	2.10000	0.30500	-0.45000	-0.62705	-5.13575	-4.20822	0.00126
138.00000	5.75000	2.56000	0.30100	-0.12000	-25.63348	-29.81835	-27.66533	0.27806
139.00000	5.75000	2.58000	0.30400	-0.15000	0.37769	0.35876	0.37167	0.00670
140.00000	5.75000	2.58000	0.30400	-0.20000	0.93090	0.11912	0.10221	0.00383
141.00000	5.75000	2.58000	0.30500	-0.26000	1.03429	4.03678	4.89809	0.01960
142.00000	5.75000	2.58000	0.30500	-0.34000	2.84208	-1.58608	-4.09228	0.00562
143.00000	5.75000	2.58000	0.30500	-0.45000	2.89432	-1.13699	-4.94967	0.00668
144.00000	5.75000	2.22000	0.33300	-0.16000	-0.15134	-2.79738	-0.57671	0.02552
145.00000	5.75000	2.23000	0.33500	-0.20000	1.10526	-2.18481	-2.89302	-0.01017
146.00000	5.75000	2.23000	0.33500	-0.26000	0.87902	-6.26813	-3.97399	-0.00106
147.00000	5.75000	2.23000	0.33500	-0.34000	-1.61886	9.04920	3.77206	0.02194
148.00000	5.75000	2.23000	0.33500	-0.45000	-0.33059	-12.77248	-6.11940	-0.00969
149.00000	5.75000	2.77000	0.33300	-0.16000	-25.42372	-35.58776	-30.38898	0.31255
150.00000	5.75000	2.78000	0.33500	-0.20000	-0.98513	1.25145	1.24130	0.00446
151.00000	5.75000	2.78000	0.33500	-0.26000	0.54029	0.11195	0.09019	0.00332
152.00000	5.75000	2.78000	0.33500	-0.34000	1.82761	-1.05331	-1.78131	0.00448
153.00000	5.75000	2.78000	0.33500	-0.45000	1.81237	-0.28362	-1.45240	0.00472
154.00000	5.75000	2.35000	0.36500	-0.20000	-1.61781	-2.25677	-2.23753	0.01003
155.00000	5.75000	2.35000	0.36500	-0.26000	-1.82234	7.48480	2.34488	0.01212
156.00000	5.75000	2.35000	0.36500	-0.34000	-0.00257	-3.08368	-1.71520	0.00386
157.00000	5.75000	2.35000	0.36500	-0.45000	1.42347	-13.43629	-4.32734	-0.01076
158.00000	5.75000	2.97000	0.36400	-0.20000	-0.36552	-0.67678	-0.78592	-0.00013
159.00000	5.75000	2.97000	0.36500	-0.26000	0.01307	1.05079	1.11271	0.00520
160.00000	5.75000	2.97000	0.36500	-0.34000	1.19100	0.01860	-0.05130	0.00165
161.00000	5.75000	2.97000	0.36500	-0.45000	1.24169	1.02915	0.94166	0.00419
162.00000	5.75000	2.44000	0.39300	-0.21000	2.43798	3.62821	4.85781	-0.01387
163.00000	5.75000	2.48000	0.40000	-0.26000	0.24826	-0.44071	0.10577	0.00082
164.00000	5.75000	2.48000	0.39900	-0.34000	0.18606	-2.50486	-0.39796	0.00523
165.00000	5.75000	2.48000	0.39900	-0.45000	-0.88439	-1.00943	0.00522	0.00446
166.00000	5.75000	3.12000	0.39100	-0.21000	-6.53749	-14.08689	-11.11965	0.03508
167.00000	5.75000	3.18000	0.39900	-0.26000	-0.58245	-0.97201	-1.25430	-0.00015
168.00000	5.75000	3.18000	0.40000	-0.34000	0.02203	-0.21925	-0.24423	0.00188
169.00000	5.75000	3.18000	0.40000	-0.45000	0.88766	-0.99088	-1.02864	0.00194
170.00000	5.75000	2.81000	0.43300	-0.27000	-0.82313	-1.12893	-1.69240	-0.00118
171.00000	5.75000	2.96000	0.44900	-0.34000	0.60103	0.99105	1.35384	-0.00106
172.00000	5.75000	3.05000	0.46100	-0.45000	0.42239	-0.68387	-1.08720	0.00046
173.00000	5.75000	3.50000	0.43000	-0.28000	-2.66400	-7.06829	-4.30680	0.00176
174.00000	5.75000	3.63000	0.45100	-0.34000	0.03959	-0.23891	-0.10571	0.00082
175.00000	5.75000	3.77000	0.47500	-0.45000	-0.15646	0.43262	0.68552	0.00114
176.00000	5.55000	1.51000	0.35900	-0.18000	-0.65459	-1.04213	-2.03583	0.04261
177.00000	5.55000	1.51000	0.35900	-0.23700	0.22927	-6.40880	-7.10612	0.01150
178.00000	5.55000	1.52000	0.36100	-0.29800	-1.65932	-0.50319	-0.45707	0.04457
179.00000	5.55000	1.74000	0.35900	-0.18300	-0.74897	-0.49161	-1.12334	0.02136
180.00000	5.55000	1.74000	0.35900	-0.24200	-0.70072	-1.84363	-2.10363	0.01808
181.00000	5.55000	1.74000	0.35900	-0.30200	-1.29784	-1.40019	-1.36232	0.02298
182.00000	5.55000	1.75000	0.36100	-0.36300	-1.80438	1.82042	2.35677	0.03741
183.00000	5.55000	1.98000	0.35700	-0.18200	-0.29338	-0.77946	-1.23677	0.01285
184.00000	5.55000	1.98000	0.35600	-0.24200	-0.87681	-0.84891	-0.98042	0.01354
185.00000	5.55000	1.98000	0.35600	-0.30200	-0.72076	-1.32747	-1.32886	0.01033
186.00000	5.55000	1.99000	0.35800	-0.36300	-0.62054	-1.95273	-1.95221	0.00888
187.00000	3.35500	1.49000	0.35700	-0.17700	2.55898	-9.80534	-11.10878	-0.05211
188.00000	3.35500	1.50000	0.35900	-0.23600	-1.29423	-0.10104	-0.32477	0.04482
189.00000	3.35500	1.50000	0.36000	-0.29600	-0.73681	-2.93438	-3.22272	0.01613
190.00000	4.45500	1.74000	0.35700	-0.18100	-0.55000	-0.76968	-1.22434	0.02288
191.00000	4.45500	1.74000	0.35700	-0.24000	0.27708	-3.96611	-4.22048	0.00459
192.00000	4.45500	1.74000	0.35800	-0.30100	-0.38755	-4.33910	-4.56971	0.00288
193.00000	4.45500	1.76000	0.36100	-0.36300	-1.28582	-4.55376	-4.73474	0.00143
194.00000	4.45500	1.98000	0.35600	-0.18200	-0.55806	-0.53146	-0.87639	0.01649
195.00000	4.45500	2.00000	0.36000	-0.30400	-1.00100	-0.90953	-0.95037	0.01370
