34.16, 4.28
34.15, 4.27
34.15, 4.25
34.78, 4.28
34.78, 4.27
34.78, 4.25
35.40, 4.28
35.40, 4.26
35.40, 4.25
36.02, 4.28
36.02, 4.26
36.02, 4.25
36.65, 4.28
36.65, 4.26
36.65, 4.25
37.27, 4.28
37.27, 4.26
37.27, 4.25
37.89, 4.27
37.89, 4.25
37.89, 4.24
38.52, 4.27
38.52, 4.25
38.52, 4.24
39.14, 4.27
39.14, 4.25
39.14, 4.24
39.76, 4.27
39.76, 4.25
39.76, 4.24
40.39, 4.26
40.39, 4.25
40.39, 4.23
41.01, 4.26
41.01, 4.24
41.01, 4.23
41.63, 4.26
41.63, 4.24
41.63, 4.23
42.26, 4.26
42.26, 4.24
42.26, 4.23
42.88, 4.25
42.88, 4.24
42.88, 4.22
43.50, 4.25
43.50, 4.23
43.50, 4.22
44.13, 4.25
44.13, 4.23
44.13, 4.22
44.75, 4.25
44.75, 4.23
44.75, 4.22
45.37, 4.25
45.37, 4.23
45.37, 4.22
46.00, 4.24
46.00, 4.23
46.00, 4.21
46.62, 4.24
46.62, 4.23
46.62, 4.21
47.24, 4.24
47.24, 4.23
47.24, 4.21
47.87, 4.23
47.87, 4.22
47.87, 4.21
48.49, 4.23
48.49, 4.22
48.49, 4.21
49.11, 4.23
49.11, 4.22
49.11, 4.21
49.74, 4.23
49.74, 4.21
49.74, 4.20
50.36, 4.23
50.36, 4.21
50.36, 4.20
50.98, 4.23
50.98, 4.21
50.98, 4.20
51.61, 4.23
51.61, 4.21
51.61, 4.20
52.23, 4.22
52.23, 4.21
52.23, 4.19
52.85, 4.22
52.85, 4.20
52.85, 4.19
53.48, 4.22
53.48, 4.20
53.47, 4.19
54.10, 4.21
54.10, 4.20
54.10, 4.18
54.72, 4.21
54.72, 4.19
54.72, 4.18
55.35, 4.21
55.35, 4.19
55.34, 4.18
55.97, 4.21
55.97, 4.19
55.97, 4.18
56.59, 4.20
56.59, 4.18
56.59, 4.17
57.22, 4.20
57.22, 4.18
57.21, 4.17
57.84, 4.20
57.84, 4.18
57.84, 4.17
58.46, 4.19
58.46, 4.18
58.46, 4.16
59.09, 4.19
59.09, 4.18
59.08, 4.16
59.71, 4.19
59.71, 4.18
59.71, 4.16
60.33, 4.18
60.33, 4.17
60.33, 4.16
60.96, 4.18
60.95, 4.17
60.95, 4.16
61.58, 4.18
61.58, 4.17
61.58, 4.16
62.20, 4.18
62.20, 4.16
62.20, 4.15
62.83, 4.18
62.82, 4.16
62.82, 4.15
63.45, 4.18
63.45, 4.16
63.45, 4.15
64.07, 4.17
64.07, 4.16
64.07, 4.14
64.70, 4.17
64.69, 4.15
64.69, 4.14
65.32, 4.17
65.32, 4.15
65.32, 4.14
65.94, 4.16
65.94, 4.14
65.94, 4.13
66.57, 4.16
66.56, 4.14
66.56, 4.13
67.19, 4.16
67.19, 4.14
67.19, 4.13
67.81, 4.16
67.81, 4.14
67.81, 4.12
68.44, 4.15
68.43, 4.14
68.43, 4.12
69.06, 4.15
69.06, 4.14
69.06, 4.12
69.68, 4.15
69.68, 4.13
69.68, 4.12
70.30, 4.14
70.30, 4.13
70.30, 4.11
70.93, 4.14
70.93, 4.13
70.93, 4.11
71.55, 4.14
71.55, 4.12
71.55, 4.11
72.17, 4.14
72.17, 4.12
72.17, 4.11
72.80, 4.14
72.80, 4.12
72.80, 4.11
73.42, 4.13
73.42, 4.11
73.42, 4.10
74.04, 4.13
74.04, 4.11
74.04, 4.10
74.67, 4.13
74.67, 4.11
74.67, 4.10
75.29, 4.12
75.29, 4.10
75.29, 4.09
75.91, 4.12
75.91, 4.10
75.91, 4.09
76.54, 4.11
76.54, 4.10
76.53, 4.09
77.16, 4.11
77.16, 4.09
77.16, 4.08
77.78, 4.11
77.78, 4.09
77.78, 4.08
78.41, 4.11
78.41, 4.09
78.40, 4.08
79.03, 4.10
79.03, 4.09
79.03, 4.07
79.65, 4.10
79.65, 4.09
79.65, 4.07
80.28, 4.09
80.28, 4.08
80.27, 4.07
80.90, 4.09
80.90, 4.08
80.90, 4.07
81.52, 4.09
81.52, 4.08
81.52, 4.07
82.15, 4.09
82.14, 4.07
82.14, 4.06
82.77, 4.09
82.77, 4.07
82.77, 4.06
83.39, 4.09
83.39, 4.07
83.39, 4.06
84.02, 4.08
84.01, 4.06
84.01, 4.05
84.64, 4.08
84.64, 4.06
84.64, 4.05
85.26, 4.07
85.26, 4.06
85.26, 4.04
85.89, 4.07
85.88, 4.05
85.88, 4.04
86.51, 4.07
86.51, 4.05
86.51, 4.04
87.13, 4.07
87.13, 4.05
87.13, 4.04
87.76, 4.06
87.75, 4.04
87.75, 4.03
88.38, 4.06
88.38, 4.04
88.38, 4.03
89.00, 4.05
89.00, 4.04
89.00, 4.02
89.63, 4.05
89.62, 4.04
89.62, 4.02
90.25, 4.05
90.25, 4.04
90.25, 4.02
90.87, 4.04
90.87, 4.03
90.87, 4.02
91.49, 4.04
91.49, 4.03
91.49, 4.02
92.12, 4.04
92.12, 4.02
92.12, 4.01
92.74, 4.04
92.74, 4.02
92.74, 4.01
93.36, 4.04
93.36, 4.02
93.36, 4.01
93.99, 4.03
93.99, 4.02
93.99, 4.00
94.61, 4.03
94.61, 4.01
94.61, 4.00
95.23, 4.03
95.23, 4.01
95.23, 4.00
95.86, 4.02
95.86, 4.00
95.85, 3.99
96.48, 4.02
96.48, 4.00
96.48, 3.99
97.10, 4.02
97.10, 4.00
97.10, 3.99
97.73, 4.01
97.73, 4.00
97.72, 3.98
98.35, 4.01
98.35, 4.00
98.35, 3.98
98.97, 4.01
98.97, 3.99
98.97, 3.98
99.60, 4.00
99.60, 3.99
99.59, 3.97
100.22, 4.00
100.22, 3.99
100.22, 3.97
100.84, 4.00
100.84, 3.99
100.84, 3.97
101.47, 4.00
101.46, 3.98
101.46, 3.97
102.09, 4.00
102.09, 3.98
102.09, 3.97
102.71, 3.99
102.71, 3.97
102.71, 3.96
103.34, 3.99
103.33, 3.97
103.33, 3.96
103.96, 3.99
103.96, 3.97
103.96, 3.96
104.58, 3.98
104.58, 3.97
104.58, 3.95
105.21, 3.98
105.20, 3.96
105.20, 3.95
105.83, 3.98
105.83, 3.96
105.83, 3.95
106.45, 3.97
106.45, 3.96
106.45, 3.95
107.08, 3.97
107.07, 3.95
107.07, 3.94
107.70, 3.97
107.70, 3.95
107.70, 3.94
108.32, 3.97
108.32, 3.95
108.32, 3.94
108.95, 3.96
108.94, 3.95
108.94, 3.93
109.57, 3.96
109.57, 3.95
109.57, 3.93
110.19, 3.96
110.19, 3.94
110.19, 3.93
110.81, 3.95
110.81, 3.94
110.81, 3.93
111.44, 3.95
111.44, 3.94
111.44, 3.93
112.06, 3.95
112.06, 3.93
112.06, 3.92
112.68, 3.95
112.68, 3.93
112.68, 3.92
113.31, 3.95
113.31, 3.93
113.31, 3.92
113.93, 3.94
113.93, 3.93
113.93, 3.91
114.55, 3.94
114.55, 3.92
114.55, 3.91
115.18, 3.94
115.18, 3.92
115.18, 3.91
115.80, 3.94
115.80, 3.92
115.80, 3.91
116.42, 3.93
116.42, 3.91
116.42, 3.90
117.05, 3.93
117.05, 3.91
117.05, 3.90
117.67, 3.93
117.67, 3.91
117.67, 3.90
118.29, 3.92
118.29, 3.90
118.29, 3.89
118.92, 3.92
118.92, 3.90
118.92, 3.89
119.54, 3.92
119.54, 3.90
119.54, 3.89
120.16, 3.91
120.16, 3.90
120.16, 3.88
120.79, 3.91
120.79, 3.90
120.78, 3.88
121.41, 3.91
121.41, 3.90
121.41, 3.88
122.03, 3.91
122.03, 3.89
122.03, 3.88
122.66, 3.90
122.66, 3.89
122.65, 3.88
123.28, 3.90
123.28, 3.89
123.28, 3.88
123.90, 3.90
123.90, 3.89
123.90, 3.87
124.53, 3.90
124.53, 3.88
124.52, 3.87
125.15, 3.90
125.15, 3.88
125.15, 3.87
125.77, 3.90
125.77, 3.88
125.77, 3.87
126.40, 3.89
126.40, 3.88
126.39, 3.86
127.02, 3.89
127.02, 3.87
127.02, 3.86
127.64, 3.89
127.64, 3.87
127.64, 3.86
128.27, 3.89
128.27, 3.87
128.26, 3.86
128.89, 3.88
128.89, 3.87
128.89, 3.85
129.51, 3.88
129.51, 3.86
129.51, 3.85
130.14, 3.88
130.14, 3.86
130.13, 3.85
130.76, 3.88
130.76, 3.86
130.76, 3.85
131.38, 3.87
131.38, 3.86
131.38, 3.84
132.01, 3.87
132.00, 3.86
132.00, 3.84
132.63, 3.87
132.63, 3.86
132.63, 3.84
133.25, 3.87
133.25, 3.86
133.25, 3.84
133.88, 3.86
133.87, 3.85
133.87, 3.83
134.50, 3.86
134.50, 3.85
134.50, 3.83
135.12, 3.86
135.12, 3.85
135.12, 3.83
135.75, 3.86
135.74, 3.85
135.74, 3.83
136.37, 3.86
136.37, 3.84
136.37, 3.83
136.99, 3.86
136.99, 3.84
136.99, 3.83
137.62, 3.86
137.61, 3.84
137.61, 3.83
138.24, 3.86
138.24, 3.84
138.24, 3.83
138.86, 3.85
138.86, 3.83
138.86, 3.82
139.49, 3.85
139.48, 3.83
139.48, 3.82
140.11, 3.85
140.11, 3.83
140.11, 3.82
140.73, 3.85
140.73, 3.83
140.73, 3.82
141.36, 3.85
141.35, 3.83
141.35, 3.82
141.98, 3.84
141.98, 3.83
141.98, 3.81
142.60, 3.84
142.60, 3.82
142.60, 3.81
143.23, 3.84
143.22, 3.82
143.22, 3.81
143.85, 3.84
143.85, 3.82
143.85, 3.81
144.47, 3.84
144.47, 3.82
144.47, 3.81
145.10, 3.83
145.09, 3.82
145.09, 3.80
145.72, 3.83
145.72, 3.81
145.72, 3.80
146.34, 3.83
146.34, 3.81
146.34, 3.80
146.97, 3.83
146.96, 3.81
146.96, 3.80
147.59, 3.83
147.59, 3.81
147.59, 3.80
148.21, 3.83
148.21, 3.81
148.21, 3.80
148.84, 3.82
148.83, 3.81
148.83, 3.79
149.46, 3.82
149.46, 3.81
149.46, 3.79
150.08, 3.82
150.08, 3.81
150.08, 3.79
150.71, 3.82
150.70, 3.81
150.70, 3.79
151.33, 3.82
151.33, 3.81
151.33, 3.79
151.95, 3.82
151.95, 3.81
151.95, 3.79
152.58, 3.82
152.57, 3.80
152.57, 3.79
153.20, 3.81
153.20, 3.80
153.20, 3.79
153.82, 3.81
153.82, 3.80
153.82, 3.79
154.45, 3.81
154.45, 3.80
154.44, 3.79
155.07, 3.81
155.07, 3.80
155.07, 3.79
155.69, 3.81
155.69, 3.80
155.69, 3.79
156.32, 3.81
156.32, 3.80
156.31, 3.79
156.94, 3.81
156.94, 3.80
156.94, 3.78
157.56, 3.81
157.56, 3.79
157.56, 3.78
158.19, 3.81
158.19, 3.79
158.18, 3.78
158.81, 3.81
158.81, 3.79
158.81, 3.78
159.43, 3.81
159.43, 3.79
159.43, 3.78
160.06, 3.81
160.06, 3.79
160.05, 3.78
160.68, 3.81
160.68, 3.79
160.68, 3.78
161.30, 3.81
161.30, 3.79
161.30, 3.78
161.93, 3.81
161.93, 3.79
161.93, 3.78
162.55, 3.81
162.55, 3.79
162.55, 3.77
163.17, 3.80
163.17, 3.78
163.17, 3.77
163.80, 3.80
163.80, 3.78
163.79, 3.77
164.42, 3.80
164.42, 3.78
164.42, 3.77
165.04, 3.80
165.04, 3.78
165.04, 3.77
165.67, 3.80
165.67, 3.78
165.67, 3.77
166.29, 3.80
166.29, 3.78
166.29, 3.77
166.91, 3.80
166.91, 3.78
166.91, 3.77
167.54, 3.80
167.54, 3.78
167.54, 3.77
168.16, 3.80
168.16, 3.78
168.16, 3.77
168.78, 3.80
168.78, 3.78
168.78, 3.77
169.41, 3.80
169.41, 3.78
169.41, 3.77
170.03, 3.80
170.03, 3.78
170.03, 3.77
170.66, 3.80
170.65, 3.78
170.65, 3.77
171.28, 3.80
171.28, 3.78
171.28, 3.77
171.90, 3.80
171.90, 3.78
171.90, 3.77
172.53, 3.80
172.52, 3.78
172.52, 3.77
173.15, 3.80
173.15, 3.78
173.15, 3.77
173.77, 3.80
173.77, 3.78
173.77, 3.77
174.40, 3.80
174.39, 3.78
174.39, 3.77
175.02, 3.80
175.02, 3.78
175.02, 3.77
175.64, 3.80
175.64, 3.78
175.64, 3.77
176.27, 3.80
176.27, 3.78
176.26, 3.77
176.89, 3.80
176.89, 3.78
176.89, 3.77
177.51, 3.80
177.51, 3.78
177.51, 3.77
178.14, 3.80
178.14, 3.78
178.13, 3.77
178.76, 3.80
178.76, 3.78
178.76, 3.77
179.38, 3.80
179.38, 3.78
179.38, 3.77
180.01, 3.80
180.01, 3.78
180.00, 3.77
180.63, 3.80
180.63, 3.78
180.63, 3.77
181.25, 3.80
181.25, 3.78
181.25, 3.77
181.88, 3.80
181.88, 3.78
181.88, 3.77
182.50, 3.80
182.50, 3.78
182.50, 3.77
183.12, 3.80
183.12, 3.78
183.12, 3.77
183.75, 3.80
183.75, 3.78
183.75, 3.77
184.37, 3.80
184.37, 3.78
184.37, 3.77
185.00, 3.80
184.99, 3.78
184.99, 3.77
185.62, 3.80
185.62, 3.78
185.62, 3.77
186.24, 3.80
186.24, 3.78
186.24, 3.77
186.87, 3.80
186.86, 3.78
186.86, 3.77
187.49, 3.80
187.49, 3.78
187.49, 3.77
188.11, 3.80
188.11, 3.78
188.11, 3.77
188.74, 3.80
188.73, 3.78
188.73, 3.77
189.36, 3.80
189.36, 3.78
189.36, 3.77
189.98, 3.80
189.98, 3.78
189.98, 3.77
190.61, 3.81
190.61, 3.79
190.60, 3.77
191.23, 3.81
191.23, 3.79
191.23, 3.78
191.85, 3.81
191.85, 3.79
191.85, 3.78
192.48, 3.81
192.48, 3.79
192.48, 3.78
193.10, 3.81
193.10, 3.79
193.10, 3.78
193.72, 3.81
193.72, 3.79
193.72, 3.78
194.35, 3.81
194.35, 3.79
194.35, 3.78
194.97, 3.81
194.97, 3.79
194.97, 3.78
195.59, 3.81
195.59, 3.79
195.59, 3.78
196.27, 3.81
196.22, 3.79
196.06, 3.78
196.84, 3.81
196.84, 3.80
196.84, 3.79
197.47, 3.81
197.46, 3.80
197.46, 3.79
198.09, 3.81
198.09, 3.80
198.09, 3.79
198.71, 3.81
198.71, 3.80
198.71, 3.79
199.34, 3.81
199.33, 3.80
199.33, 3.79
199.96, 3.81
199.96, 3.80
199.96, 3.79
200.58, 3.81
200.58, 3.80
200.58, 3.79
201.21, 3.82
201.21, 3.81
201.20, 3.79
201.83, 3.82
201.83, 3.81
201.83, 3.79
202.45, 3.82
202.45, 3.81
202.45, 3.79
203.08, 3.82
203.08, 3.81
203.08, 3.79
203.70, 3.82
203.70, 3.81
203.70, 3.79
204.32, 3.82
204.32, 3.81
204.32, 3.79
205.00, 3.82
204.95, 3.80
204.79, 3.79
205.57, 3.83
205.57, 3.81
205.57, 3.80
206.20, 3.83
206.19, 3.81
206.19, 3.80
206.82, 3.83
206.82, 3.81
206.82, 3.80
207.44, 3.83
207.44, 3.81
207.44, 3.80
208.12, 3.83
208.06, 3.81
207.91, 3.80
208.69, 3.84
208.69, 3.82
208.69, 3.81
209.31, 3.84
209.31, 3.82
209.31, 3.81
209.94, 3.84
209.94, 3.82
209.93, 3.81
210.56, 3.84
210.56, 3.82
210.56, 3.81
211.18, 3.84
211.18, 3.82
211.18, 3.81
211.81, 3.85
211.81, 3.83
211.81, 3.82
212.43, 3.85
212.43, 3.83
212.43, 3.82
213.06, 3.85
213.05, 3.83
213.05, 3.82
213.68, 3.85
213.68, 3.83
213.68, 3.82
214.35, 3.85
214.30, 3.83
214.14, 3.82
214.93, 3.86
214.93, 3.84
214.92, 3.83
215.55, 3.86
215.55, 3.84
215.55, 3.83
216.17, 3.86
216.17, 3.84
216.17, 3.83
216.85, 3.86
216.80, 3.83
216.64, 3.83
217.42, 3.86
217.42, 3.85
217.42, 3.83
218.04, 3.86
218.04, 3.85
218.04, 3.83
218.67, 3.86
218.67, 3.85
218.67, 3.83
219.29, 3.86
219.29, 3.85
219.29, 3.83
219.92, 3.87
219.91, 3.86
219.91, 3.84
220.54, 3.87
220.54, 3.86
220.54, 3.84
221.16, 3.87
221.16, 3.86
221.16, 3.84
221.79, 3.87
221.78, 3.86
221.78, 3.84
222.41, 3.88
222.41, 3.86
222.41, 3.85
223.03, 3.88
223.03, 3.86
223.03, 3.85
223.66, 3.88
223.66, 3.86
223.65, 3.85
224.33, 3.88
224.28, 3.86
224.12, 3.85
224.90, 3.89
224.90, 3.87
224.90, 3.86
225.53, 3.89
225.53, 3.87
225.53, 3.86
226.15, 3.89
226.15, 3.87
226.15, 3.86
226.83, 3.89
226.77, 3.87
226.62, 3.86
227.40, 3.90
227.40, 3.88
227.40, 3.87
228.02, 3.90
228.02, 3.88
228.02, 3.87
228.65, 3.90
228.64, 3.88
228.64, 3.87
229.27, 3.90
229.27, 3.89
229.27, 3.87
229.89, 3.90
229.89, 3.89
229.89, 3.88
230.52, 3.90
230.52, 3.89
230.51, 3.88
231.19, 3.90
231.14, 3.88
230.98, 3.88
231.76, 3.91
231.76, 3.90
231.76, 3.88
232.39, 3.91
232.39, 3.90
232.39, 3.88
233.01, 3.91
233.01, 3.90
233.01, 3.88
233.64, 3.92
233.63, 3.90
233.63, 3.89
234.26, 3.92
234.26, 3.90
234.26, 3.89
234.88, 3.92
234.88, 3.90
234.88, 3.89
235.51, 3.93
235.51, 3.91
235.50, 3.90
236.13, 3.93
236.13, 3.91
236.13, 3.90
236.75, 3.93
236.75, 3.91
236.75, 3.90
237.43, 3.93
237.38, 3.91
237.22, 3.90
238.00, 3.94
238.00, 3.92
238.00, 3.91
238.63, 3.94
238.62, 3.92
238.62, 3.91
239.30, 3.94
239.25, 3.92
239.09, 3.91
239.87, 3.95
239.87, 3.93
239.87, 3.92
240.50, 3.95
240.49, 3.93
240.49, 3.92
241.17, 3.95
241.12, 3.93
240.96, 3.92
241.74, 3.95
241.74, 3.94
241.74, 3.93
242.37, 3.95
242.37, 3.94
242.36, 3.93
243.04, 3.95
242.99, 3.93
242.83, 3.93
243.61, 3.96
243.61, 3.95
243.61, 3.93
244.24, 3.96
244.24, 3.95
244.24, 3.93
244.91, 3.96
244.86, 3.94
244.70, 3.93
245.49, 3.97
245.48, 3.95
245.48, 3.94
246.11, 3.97
246.11, 3.95
246.11, 3.94
246.78, 3.97
246.73, 3.95
246.57, 3.94
247.36, 3.98
247.36, 3.96
247.35, 3.95
247.98, 3.98
247.98, 3.96
247.98, 3.95
248.60, 3.98
248.60, 3.96
248.60, 3.95
249.23, 3.99
249.23, 3.97
249.23, 3.96
249.85, 3.99
249.85, 3.97
249.85, 3.96
250.53, 3.99
250.47, 3.97
250.32, 3.96
251.10, 4.00
251.10, 3.98
251.10, 3.97
251.72, 4.00
251.72, 3.98
251.72, 3.97
252.40, 4.00
252.34, 3.98
252.19, 3.97
252.97, 4.00
252.97, 3.99
252.97, 3.97
253.59, 4.00
253.59, 3.99
253.59, 3.97
254.27, 4.00
254.22, 3.98
254.06, 3.97
254.84, 4.01
254.84, 4.00
254.84, 3.98
255.46, 4.01
255.46, 4.00
255.46, 3.98
256.09, 4.02
256.09, 4.00
256.09, 3.99
256.71, 4.02
256.71, 4.00
256.71, 3.99
257.34, 4.02
257.33, 4.00
257.33, 3.99
257.96, 4.03
257.96, 4.01
257.96, 4.00
258.58, 4.03
258.58, 4.01
258.58, 4.00
259.21, 4.03
259.21, 4.01
259.20, 4.00
259.83, 4.04
259.83, 4.02
259.83, 4.01
260.45, 4.04
260.45, 4.02
260.45, 4.01
261.13, 4.04
261.08, 4.02
260.92, 4.01
261.70, 4.04
261.70, 4.03
261.70, 4.02
262.33, 4.04
262.32, 4.03
262.32, 4.02
263.00, 4.04
262.95, 4.03
262.79, 4.02
263.57, 4.05
263.57, 4.04
263.57, 4.02
264.20, 4.05
264.20, 4.04
264.19, 4.02
264.82, 4.06
264.82, 4.04
264.82, 4.03
265.44, 4.06
265.44, 4.04
265.44, 4.03
266.12, 4.06
266.07, 4.04
265.91, 4.03
266.69, 4.07
266.69, 4.05
266.69, 4.04
267.32, 4.07
267.31, 4.05
267.31, 4.04
267.99, 4.07
267.94, 4.05
267.78, 4.04
268.56, 4.08
268.56, 4.06
268.56, 4.05
269.19, 4.08
269.19, 4.06
269.18, 4.05
269.86, 4.08
269.81, 4.06
269.65, 4.05
270.43, 4.09
270.43, 4.07
270.43, 4.06
271.06, 4.09
271.06, 4.07
271.06, 4.06
271.68, 4.09
271.68, 4.08
271.68, 4.07
272.31, 4.09
272.30, 4.08
272.30, 4.07
272.93, 4.09
272.93, 4.08
272.93, 4.07
273.55, 4.10
273.55, 4.09
273.55, 4.07
274.18, 4.10
274.17, 4.09
274.17, 4.07
274.85, 4.10
274.80, 4.08
274.64, 4.07
275.42, 4.11
275.42, 4.09
275.42, 4.08
276.05, 4.11
276.05, 4.09
276.05, 4.08
276.72, 4.11
276.67, 4.09
276.51, 4.08
277.30, 4.12
277.29, 4.10
277.29, 4.09
277.92, 4.12
277.92, 4.10
277.92, 4.09
278.54, 4.13
278.54, 4.11
278.54, 4.10
279.17, 4.13
279.16, 4.11
279.16, 4.10
279.79, 4.13
279.79, 4.11
279.79, 4.10
280.41, 4.14
280.41, 4.12
280.41, 4.10
281.04, 4.14
281.04, 4.12
281.03, 4.11
281.66, 4.14
281.66, 4.12
281.66, 4.11
282.28, 4.14
282.28, 4.13
282.28, 4.11
282.91, 4.14
282.91, 4.13
282.91, 4.11
283.53, 4.14
283.53, 4.13
283.53, 4.11
284.16, 4.15
284.15, 4.14
284.15, 4.12
284.78, 4.15
284.78, 4.14
284.78, 4.12
285.45, 4.15
285.40, 4.13
285.24, 4.12
286.03, 4.16
286.03, 4.14
286.02, 4.13
286.65, 4.16
286.65, 4.14
286.65, 4.13
287.33, 4.16
287.27, 4.14
287.12, 4.13
287.90, 4.17
287.90, 4.15
287.90, 4.14
288.52, 4.17
288.52, 4.15
288.52, 4.14
289.20, 4.17
289.14, 4.15
288.99, 4.14
289.77, 4.18
289.77, 4.16
289.77, 4.15
290.39, 4.18
290.39, 4.16
290.39, 4.15
291.07, 4.18
291.01, 4.16
290.86, 4.15
291.64, 4.18
291.64, 4.17
291.64, 4.16
292.26, 4.18
292.26, 4.17
292.26, 4.16
292.89, 4.18
292.89, 4.17
292.88, 4.16
293.51, 4.19
293.51, 4.18
293.51, 4.16
294.13, 4.19
294.13, 4.18
294.13, 4.16
294.76, 4.19
294.76, 4.18
294.76, 4.16
295.38, 4.20
295.38, 4.18
295.38, 4.17
296.01, 4.20
296.00, 4.18
296.00, 4.17
296.63, 4.20
296.63, 4.18
296.63, 4.17
297.25, 4.21
297.25, 4.19
297.25, 4.18
297.88, 4.21
297.88, 4.19
297.87, 4.18
298.50, 4.21
298.50, 4.19
298.50, 4.18
299.18, 4.21
299.12, 4.19
298.97, 4.18
299.75, 4.22
299.75, 4.20
299.75, 4.19
300.37, 4.22
300.37, 4.20
300.37, 4.19
300.99, 4.22
300.99, 4.20
300.99, 4.19
301.62, 4.23
301.62, 4.21
301.62, 4.19
302.24, 4.23
302.24, 4.21
302.24, 4.20
302.87, 4.23
302.86, 4.21
302.86, 4.20
303.54, 4.23
303.49, 4.21
303.33, 4.20
304.11, 4.23
304.11, 4.22
304.11, 4.21
304.74, 4.23
304.74, 4.22
304.73, 4.21
305.36, 4.23
305.36, 4.22
305.36, 4.21
305.98, 4.24
305.98, 4.23
305.98, 4.21
306.61, 4.24
306.61, 4.23
306.61, 4.21
307.23, 4.24
307.23, 4.23
307.23, 4.21
307.91, 4.24
307.85, 4.22
307.70, 4.21
308.48, 4.25
308.48, 4.23
308.48, 4.22
309.10, 4.25
309.10, 4.23
309.10, 4.22
309.73, 4.25
309.72, 4.23
309.72, 4.22
310.40, 4.25
310.35, 4.23
310.19, 4.22
310.97, 4.26
310.97, 4.24
310.97, 4.23
311.60, 4.26
311.60, 4.24
311.59, 4.23
312.22, 4.26
312.22, 4.24
312.22, 4.23
312.90, 4.26
312.84, 4.24
312.69, 4.23
313.47, 4.27
313.47, 4.25
313.47, 4.24
314.09, 4.27
314.09, 4.25
314.09, 4.24
314.72, 4.27
314.71, 4.25
314.71, 4.24
315.34, 4.27
315.34, 4.25
315.34, 4.24
315.96, 4.28
315.96, 4.26
315.96, 4.25
316.59, 4.28
316.59, 4.26
316.58, 4.25
317.21, 4.28
317.21, 4.26
317.21, 4.25
317.83, 4.28
317.83, 4.26
317.83, 4.25
318.51, 4.28
318.46, 4.26
318.30, 4.25
319.08, 4.28
319.08, 4.27
319.08, 4.25
319.70, 4.28
319.70, 4.27
319.70, 4.25
320.33, 4.28
320.33, 4.27
320.33, 4.25
320.95, 4.28
320.95, 4.27
320.95, 4.25
321.58, 4.29
321.57, 4.28
321.57, 4.26
322.20, 4.29
322.20, 4.28
322.20, 4.26
322.82, 4.29
322.82, 4.28
322.82, 4.26
323.45, 4.29
323.44, 4.28
